,date_created,prediction,result,radiation,current,x,y,tempct,humidct,tempgw
1604,2024-03-07 20:57:00,High probablity to breakdown,1.0,7218.43,3.723214626,-0.986000001,0.021,19.4,53.0,21.0
1605,2024-03-07 21:58:00,High probablity to breakdown,1.0,33554.43,4.06417799,-0.98299998,0.028999999,19.2,55.5,20.2
1606,2024-03-07 22:58:00,High probablity to breakdown,1.0,9061.11,4.054855347,-0.986000001,0.022,20.2,56.0,20.5
1607,2024-03-07 23:58:00,High probablity to breakdown,1.0,21474.83,4.0965662,-0.981999993,0.018999999,19.6,55.5,20.0
1608,2024-03-08 00:58:00,High probablity to breakdown,1.0,33554.43,3.875916243,-0.981000006,0.025,20.9,64.5,20.6
1609,2024-03-08 01:58:00,High probablity to breakdown,1.0,6458.59,3.50990963,-0.981999993,0.023,19.8,55.5,19.9
1610,2024-03-08 02:58:00,High probablity to breakdown,1.0,10710.64,3.57145071,-0.98299998,0.027000001,19.3,56.0,20.2
1611,2024-03-08 03:58:00,High probablity to breakdown,1.0,20917.04,3.770636082,-0.984000027,0.028000001,19.2,58.0,20.0
1612,2024-03-08 04:58:00,High probablity to breakdown,1.0,7242.77,3.538424015,-0.987999976,0.023,19.2,57.0,20.6
1613,2024-03-08 05:58:00,High probablity to breakdown,1.0,19088.74,3.536648989,-0.981999993,0.017999999,19.2,57.5,19.9
1614,2024-03-08 06:58:00,High probablity to breakdown,1.0,15732.48,3.520002365,-0.981000006,0.021,19.1,57.5,20.2
1615,2024-03-08 07:58:00,High probablity to breakdown,1.0,11930.46,4.112757683,-0.99000001,0.023,18.7,56.0,20.2
1616,2024-03-08 08:58:00,High probablity to breakdown,1.0,13215.28,3.883168697,-0.986999989,0.015,18.4,56.5,21.1
1617,2024-03-08 09:58:00,High probablity to breakdown,1.0,18837.57,4.172068596,-0.989000022,0.024,18.4,62.0,21.8
1618,2024-03-08 10:58:00,High probablity to breakdown,1.0,23860.93,3.810924292,-0.975000024,0.015,19.5,52.0,22.2
1619,2024-03-08 11:58:00,High probablity to breakdown,1.0,19884.1,4.208346367,-0.966000021,0.027000001,18.9,57.0,21.8
1620,2024-03-08 12:58:00,High probablity to breakdown,1.0,16777.21,3.799695492,-0.990999997,0.021,18.8,53.5,22.3
1621,2024-03-08 13:58:00,High probablity to breakdown,1.0,82595.52,4.147790909,-0.98299998,0.029999999,18.5,54.0,22.3
1622,2024-03-08 14:58:00,High probablity to breakdown,1.0,18948.38,4.028692245,-0.980000019,0.026000001,18.6,56.0,22.5
1623,2024-03-08 15:58:00,High probablity to breakdown,1.0,10764.32,3.988853455,-0.992999971,0.028000001,18.7,63.0,21.8
1624,2024-03-08 16:58:00,High probablity to breakdown,1.0,20648.88,3.776002169,-0.98299998,0.023,19.9,53.0,22.1
1625,2024-03-08 17:58:00,High probablity to breakdown,1.0,82595.52,3.913653374,-0.98299998,0.022,19.6,53.0,20.9
1626,2024-03-08 18:58:00,High probablity to breakdown,1.0,5005.78,4.475606918,-0.987999976,0.025,19.3,58.0,21.1
1627,2024-03-08 19:58:00,High probablity to breakdown,1.0,17895.69,3.57459259,-0.980000019,0.032000002,19.0,59.0,20.1
1628,2024-03-08 20:58:00,High probablity to breakdown,1.0,6983.68,3.765535831,-0.99000001,0.021,19.0,58.0,20.9
1629,2024-03-08 21:58:00,High probablity to breakdown,1.0,18276.45,3.485604525,-0.98299998,0.017999999,19.1,56.5,19.9
1630,2024-03-08 22:58:00,High probablity to breakdown,1.0,1073741.82,3.528888226,-0.986000001,0.027000001,18.9,57.5,19.8
1631,2024-03-08 23:58:00,High probablity to breakdown,1.0,20648.88,3.533876896,-0.98299998,0.023,19.1,57.5,20.2
1632,2024-03-09 00:58:00,High probablity to breakdown,1.0,21913.09,3.719156742,-0.986000001,0.017999999,19.0,59.0,20.6
1633,2024-03-09 01:58:00,High probablity to breakdown,1.0,8043.01,4.098462105,-0.981000006,0.016000001,19.2,57.5,19.8
1634,2024-03-09 02:58:00,High probablity to breakdown,1.0,41297.76,3.98255682,-0.986000001,0.018999999,19.2,56.5,20.2
1635,2024-03-09 03:58:00,High probablity to breakdown,1.0,9398.17,3.579772711,-0.981000006,0.028999999,20.6,56.5,19.9
1636,2024-03-09 04:58:00,High probablity to breakdown,1.0,3904.51,3.567676067,-0.986000001,0.022,20.5,55.0,20.6
1637,2024-03-09 05:58:00,High probablity to breakdown,1.0,15339.16,3.790282011,-0.981000006,0.022,19.7,55.5,19.6
1638,2024-03-09 06:58:00,High probablity to breakdown,1.0,10066.33,3.581532478,-0.985000014,0.025,19.3,55.5,20.1
1639,2024-03-09 07:58:00,High probablity to breakdown,1.0,35791.39,3.704646111,-0.984000027,0.026000001,18.5,60.5,19.9
1640,2024-03-09 08:58:00,High probablity to breakdown,1.0,22369.62,3.458837271,-0.980000019,0.028999999,19.1,60.5,20.4
1641,2024-03-09 09:58:00,High probablity to breakdown,1.0,10737.41,3.737495899,-0.981999993,0.021,19.3,59.5,19.9
1642,2024-03-09 10:58:00,High probablity to breakdown,1.0,268435.45,3.827740908,-0.986999989,0.016000001,19.3,58.0,20.4
1643,2024-03-09 11:58:00,High probablity to breakdown,1.0,8043.01,3.803164721,-0.981999993,0.017999999,19.2,59.0,20.4
1644,2024-03-09 12:58:00,High probablity to breakdown,1.0,4358.89,4.100092888,-0.981000006,0.021,19.3,57.0,21.0
1645,2024-03-09 13:58:00,High probablity to breakdown,1.0,89478.48,3.816883326,-0.981000006,0.021,19.1,57.0,20.6
1646,2024-03-09 14:58:00,High probablity to breakdown,1.0,37025.58,3.757472992,-0.984000027,0.021,19.0,54.0,20.3
1647,2024-03-09 15:58:00,High probablity to breakdown,1.0,12936.64,4.021375656,-0.986999989,0.023,18.8,57.0,20.0
1648,2024-03-09 16:58:00,High probablity to breakdown,1.0,13854.73,3.957638979,-0.986000001,0.018999999,18.9,57.0,20.5
1649,2024-03-09 17:58:00,High probablity to breakdown,1.0,41297.76,3.571334362,-0.98299998,0.023,18.8,55.5,20.2
1650,2024-03-09 18:58:00,High probablity to breakdown,1.0,30034.73,3.524701357,-0.987999976,0.026000001,18.9,59.5,20.7
1651,2024-03-09 19:58:00,High probablity to breakdown,1.0,17895.69,0.0,-0.977999985,0.017999999,19.1,57.0,20.2
1652,2024-03-09 20:59:00,High probablity to breakdown,1.0,12558.38,3.563695908,-0.984000027,0.017999999,19.9,55.0,20.8
1653,2024-03-09 21:59:00,High probablity to breakdown,1.0,8538.7,3.929249048,0.0,0.0,19.7,54.5,20.0
1654,2024-03-09 22:59:00,High probablity to breakdown,1.0,7064.09,3.733235598,-0.987999976,0.025,19.2,56.0,20.5
1655,2024-03-09 23:59:00,High probablity to breakdown,1.0,21691.75,3.891752005,-0.981000006,0.021,19.7,63.0,19.8
1656,2024-03-10 00:59:00,High probablity to breakdown,1.0,19792.47,3.828836918,-0.972000003,0.026000001,20.9,56.0,20.9
1657,2024-03-10 01:59:00,High probablity to breakdown,1.0,36604.83,3.796690464,-0.987999976,0.023,19.9,55.0,20.5
1658,2024-03-10 02:59:00,High probablity to breakdown,1.0,11483.87,4.099277496,-0.980000019,0.022,19.7,58.5,19.6
1659,2024-03-10 03:59:00,High probablity to breakdown,1.0,8355.96,3.968034267,-0.984000027,0.017999999,19.3,58.5,19.9
1660,2024-03-10 04:59:00,High probablity to breakdown,1.0,11243.37,4.126060486,-0.981999993,0.026000001,19.6,58.0,20.8
1661,2024-03-10 05:59:00,High probablity to breakdown,1.0,9118.82,4.168245792,-0.989000022,0.023,19.4,57.5,20.0
1662,2024-03-10 06:59:00,High probablity to breakdown,1.0,20951.06,4.255646229,-0.985000014,0.027000001,19.5,55.5,19.5
1663,2024-03-10 07:59:00,High probablity to breakdown,1.0,20648.88,3.513488293,-0.981000006,0.028000001,18.5,60.5,20.0
1664,2024-03-10 08:59:00,High probablity to breakdown,1.0,178956.97,3.619446993,-0.981999993,0.021,19.1,60.5,20.6
1665,2024-03-10 09:59:00,High probablity to breakdown,1.0,30678.33,3.435887814,-0.981000006,0.030999999,19.1,57.0,20.0
1666,2024-03-10 10:59:00,High probablity to breakdown,1.0,82595.52,4.195378304,-0.978999972,0.017999999,19.0,57.0,20.5
1667,2024-03-10 11:59:00,High probablity to breakdown,1.0,6839.12,4.105905056,-0.987999976,0.030999999,19.1,56.0,19.9
1668,2024-03-10 12:59:00,High probablity to breakdown,1.0,6781.52,3.955404758,-0.98299998,0.018999999,18.8,58.5,20.6
1669,2024-03-10 13:59:00,High probablity to breakdown,1.0,28443.49,5.0794034,-0.99000001,0.018999999,18.8,56.5,20.9
1670,2024-03-10 14:59:00,High probablity to breakdown,1.0,8729.6,3.725773811,-0.986000001,0.028999999,18.9,56.5,21.5
1671,2024-03-10 15:59:00,High probablity to breakdown,1.0,39045.15,3.966618538,-0.981999993,0.024,19.0,56.0,20.7
1672,2024-03-10 16:59:00,High probablity to breakdown,1.0,82595.52,3.570868015,-0.98299998,0.026000001,18.9,57.0,20.9
1673,2024-03-10 17:59:00,High probablity to breakdown,1.0,41297.76,3.43366003,-0.978999972,0.023,18.8,58.5,20.9
1674,2024-03-10 18:59:00,High probablity to breakdown,1.0,5276.37,3.468317747,-0.984000027,0.017999999,19.1,58.0,20.9
1675,2024-03-10 19:59:00,High probablity to breakdown,1.0,5276.37,3.468317747,-0.984000027,0.017999999,19.1,58.0,20.9
1676,2024-03-10 20:59:00,High probablity to breakdown,1.0,14708.79,4.110572815,-0.981999993,0.02,19.0,56.0,20.7
1677,2024-03-10 21:59:00,High probablity to breakdown,1.0,15966.42,3.958413363,-0.981000006,0.023,18.9,58.5,20.5
1678,2024-03-10 22:59:00,High probablity to breakdown,1.0,41297.76,3.603120089,-0.978999972,0.028000001,18.8,57.0,20.9
1679,2024-03-10 23:59:00,High probablity to breakdown,1.0,33554.43,3.965376854,-0.981000006,0.026000001,18.9,58.0,20.2
1680,2024-03-11 00:59:00,High probablity to breakdown,1.0,37025.58,4.121155262,-0.985000014,0.017999999,19.2,56.5,20.1
1681,2024-03-11 01:59:00,High probablity to breakdown,1.0,22369.62,3.643352985,-0.98299998,0.026000001,19.1,59.0,19.8
1682,2024-03-11 02:59:00,High probablity to breakdown,1.0,13256.07,4.090544224,-0.986000001,0.025,19.0,57.5,20.3
1683,2024-03-11 03:59:00,High probablity to breakdown,1.0,22369.62,3.541407824,-0.981000006,0.021,19.1,57.0,19.7
1684,2024-03-11 04:59:00,High probablity to breakdown,1.0,14708.79,3.976721764,-0.986000001,0.025,19.1,56.5,20.4
1685,2024-03-11 05:59:00,High probablity to breakdown,1.0,30678.33,3.505297661,-0.98299998,0.02,19.1,58.5,20.5
1686,2024-03-11 06:59:00,High probablity to breakdown,1.0,14221.74,3.971181393,-0.985000014,0.023,18.7,60.0,20.9
1687,2024-03-11 07:59:00,High probablity to breakdown,1.0,24403.22,3.885910511,-0.980000019,0.025,18.5,60.0,19.9
1688,2024-03-11 08:59:00,High probablity to breakdown,1.0,10349.31,5.413236141,-0.981999993,0.025,18.4,54.5,21.2
1689,2024-03-11 09:59:00,High probablity to breakdown,1.0,26843.54,3.519388437,-0.977999985,0.014,18.5,55.5,21.9
1690,2024-03-11 10:59:00,High probablity to breakdown,1.0,16519.1,5.403364182,-0.971000016,0.026000001,18.3,56.0,22.4
1691,2024-03-11 11:59:00,High probablity to breakdown,1.0,10129.64,3.806869507,-0.981000006,0.013,18.3,54.0,21.5
1692,2024-03-11 12:59:00,High probablity to breakdown,1.0,9761.28,3.828695297,-0.978999972,0.028999999,19.1,54.5,21.9
1693,2024-03-11 13:59:00,High probablity to breakdown,1.0,41297.76,4.18040657,-0.986999989,0.024,18.6,54.5,21.8
1694,2024-03-11 14:59:00,High probablity to breakdown,1.0,12632.25,3.740670681,-0.984000027,0.030999999,19.0,52.0,21.9
1695,2024-03-11 15:59:00,High probablity to breakdown,1.0,12707.0,3.851189137,-0.987999976,0.014,18.7,50.5,21.6
1696,2024-03-11 16:59:00,High probablity to breakdown,1.0,41297.76,3.950353861,-0.98299998,0.017999999,19.3,54.0,21.9
1697,2024-03-11 17:59:00,High probablity to breakdown,1.0,5525.25,4.383431435,-0.976999998,0.025,18.8,53.0,22.2
1698,2024-03-11 18:59:00,High probablity to breakdown,1.0,9805.86,4.368038177,-0.986000001,0.033,19.0,52.5,22.3
1699,2024-03-11 20:00:00,High probablity to breakdown,1.0,10129.64,3.819462299,-0.984000027,0.028999999,19.0,57.5,21.4
1700,2024-03-11 21:00:00,High probablity to breakdown,1.0,82595.52,4.118459225,-0.978999972,0.017999999,19.3,54.5,21.6
1701,2024-03-11 22:00:00,High probablity to breakdown,1.0,67108.86,4.367660999,-0.981999993,0.026000001,19.0,55.5,20.3
1702,2024-03-11 23:00:00,High probablity to breakdown,1.0,24970.74,4.177493095,-0.987999976,0.021,19.9,56.5,20.4
1703,2024-03-12 00:00:00,High probablity to breakdown,1.0,19173.96,3.926716328,-0.98299998,0.027000001,20.2,59.5,20.2
1704,2024-03-12 01:00:00,High probablity to breakdown,1.0,23008.75,4.28259325,-0.980000019,0.028999999,19.7,53.5,20.9
1705,2024-03-12 02:00:00,High probablity to breakdown,0.999999404,13015.05,3.618584156,-0.980000019,0.018999999,21.1,55.5,21.1
1706,2024-03-12 03:00:00,High probablity to breakdown,1.0,82595.52,3.970363617,-0.985000014,0.028999999,20.6,64.5,21.1
1707,2024-03-12 04:00:00,High probablity to breakdown,1.0,37025.58,3.939274788,-0.977999985,0.026000001,19.8,54.0,20.5
1708,2024-03-12 05:00:00,High probablity to breakdown,1.0,82595.52,3.783896923,-0.98299998,0.018999999,19.4,56.0,21.1
1709,2024-03-12 06:00:00,High probablity to breakdown,1.0,6587.37,3.999355793,-0.986999989,0.026000001,18.8,60.5,20.3
1710,2024-03-12 07:00:00,High probablity to breakdown,1.0,8837.38,3.858439445,-0.986000001,0.021,18.0,59.0,20.7
1711,2024-03-12 08:00:00,High probablity to breakdown,1.0,536870.59,4.157866955,-0.99000001,0.026000001,17.9,59.0,20.3
1712,2024-03-12 09:00:00,High probablity to breakdown,1.0,10631.1,5.20665741,-0.920000017,0.033,18.4,72.0,21.3
1713,2024-03-12 10:00:00,High probablity to breakdown,1.0,23091.1,4.493206501,-0.986000001,0.013,18.6,54.0,20.8
1714,2024-03-12 11:00:00,High probablity to breakdown,1.0,41297.76,4.173532486,-0.986999989,0.017999999,18.2,56.0,21.3
1715,2024-03-12 12:00:00,High probablity to breakdown,1.0,41297.76,3.767037392,-0.984000027,0.015,19.0,53.0,20.9
1716,2024-03-12 13:00:00,High probablity to breakdown,1.0,18837.57,3.759857416,-0.984000027,0.025,18.8,54.0,21.4
1717,2024-03-12 14:00:00,High probablity to breakdown,1.0,9073.87,4.070289612,-0.984000027,0.018999999,18.7,54.5,21.5
1718,2024-03-12 15:00:00,High probablity to breakdown,1.0,119303.98,3.77242136,-0.981999993,0.026000001,18.3,53.0,21.7
1719,2024-03-12 16:00:00,High probablity to breakdown,1.0,24403.22,3.893721342,-0.98299998,0.033,19.2,62.5,21.2
1720,2024-03-12 17:00:00,High probablity to breakdown,1.0,21053.76,3.68614912,-0.984000027,0.022,18.7,53.0,20.7
1721,2024-03-12 18:00:00,High probablity to breakdown,1.0,14128.18,4.108623981,-0.985000014,0.029999999,18.7,54.0,21.1
1722,2024-03-12 19:00:00,High probablity to breakdown,1.0,4265.11,3.80872345,-0.980000019,0.024,18.8,55.0,21.6
1723,2024-03-12 20:00:00,High probablity to breakdown,1.0,153391.68,4.209569454,-0.977999985,0.028999999,18.8,60.0,20.9
1724,2024-03-12 21:00:00,High probablity to breakdown,1.0,31580.64,4.173866749,-0.987999976,0.024,18.9,58.0,21.6
1725,2024-03-12 22:00:00,High probablity to breakdown,1.0,21157.47,4.39652729,-0.986999989,0.015,19.2,57.0,20.7
1726,2024-03-12 23:00:00,High probablity to breakdown,1.0,12975.73,3.831537008,-0.989000022,0.028000001,19.0,57.5,20.0
1727,2024-03-13 00:00:00,High probablity to breakdown,1.0,7469.5,3.858514071,-0.980000019,0.026000001,19.2,56.5,20.4
1728,2024-03-13 01:00:00,High probablity to breakdown,1.0,20259.28,4.1459589,-0.977999985,0.021,19.2,58.5,21.2
1729,2024-03-13 02:00:00,High probablity to breakdown,1.0,11671.1,3.838726997,-0.986999989,0.026000001,19.2,58.5,20.4
1730,2024-03-13 03:00:00,High probablity to breakdown,1.0,9023.04,3.972113371,-0.981999993,0.033,19.2,57.5,19.8
1731,2024-03-13 04:00:00,High probablity to breakdown,1.0,39768.21,3.780071974,-0.981999993,0.032000002,19.2,59.5,20.1
1732,2024-03-13 05:00:00,High probablity to breakdown,1.0,16268.81,3.687532902,-0.980000019,0.025,19.1,58.0,21.0
1733,2024-03-13 06:00:00,High probablity to breakdown,1.0,12201.61,3.921606064,-0.98299998,0.016000001,19.3,57.5,20.1
1734,2024-03-13 07:00:00,High probablity to breakdown,1.0,2612.51,3.838084698,-0.981000006,0.028999999,18.8,58.5,19.5
1735,2024-03-13 08:00:00,High probablity to breakdown,1.0,153391.44,4.480890751,-0.986000001,0.016000001,18.8,57.0,20.2
1736,2024-03-13 09:00:00,High probablity to breakdown,1.0,13094.41,3.899228573,-0.981000006,0.027000001,18.5,56.0,21.3
1737,2024-03-13 10:00:00,High probablity to breakdown,1.0,10058.47,4.422835827,-0.992999971,0.029999999,18.3,55.0,20.9
1738,2024-03-13 11:00:00,High probablity to breakdown,1.0,45210.18,3.90891552,-0.987999976,0.028000001,18.5,52.5,20.9
1739,2024-03-13 12:00:00,High probablity to breakdown,1.0,21801.86,3.996128082,-0.99000001,0.023,19.0,53.0,21.0
1740,2024-03-13 13:00:00,High probablity to breakdown,1.0,7724.76,3.785719872,-0.99000001,0.017999999,19.4,53.0,21.9
1741,2024-03-13 14:00:00,High probablity to breakdown,1.0,30899.04,4.004820347,-0.987999976,0.023,19.3,56.5,20.5
1742,2024-03-13 15:00:00,High probablity to breakdown,1.0,8855.6,4.263843536,-0.984000027,0.02,18.5,52.0,20.4
1743,2024-03-13 16:00:00,High probablity to breakdown,1.0,13810.18,3.775144815,-0.984000027,0.026000001,19.7,59.5,20.2
1744,2024-03-13 17:00:00,High probablity to breakdown,1.0,82595.52,3.638491154,-0.985000014,0.026000001,19.6,51.0,20.1
1745,2024-03-13 18:01:00,High probablity to breakdown,1.0,41297.76,3.504441023,-0.981000006,0.030999999,18.9,54.5,20.8
1746,2024-03-13 19:01:00,High probablity to breakdown,1.0,6316.12,3.999340773,-0.98299998,0.017000001,19.0,56.0,21.3
1747,2024-03-13 20:01:00,High probablity to breakdown,1.0,17388.53,3.60427475,-0.987999976,0.022,18.9,54.0,20.5
1748,2024-03-13 21:01:00,High probablity to breakdown,1.0,6206.6,3.902596474,-0.984000027,0.028999999,19.2,56.0,21.0
1749,2024-03-13 22:01:00,High probablity to breakdown,1.0,27531.84,4.214304924,-0.986000001,0.030999999,19.7,55.5,20.2
1750,2024-03-13 23:01:00,High probablity to breakdown,1.0,17796.82,3.564579248,-0.98299998,0.015,19.0,56.0,20.2
1751,2024-03-14 00:01:00,High probablity to breakdown,1.0,4608.33,3.949172735,-0.98299998,0.029999999,20.1,57.0,20.2
1752,2024-03-14 01:01:00,High probablity to breakdown,1.0,28633.11,3.637984753,-0.981000006,0.016000001,20.4,57.5,20.8
1753,2024-03-14 02:01:00,High probablity to breakdown,1.0,12782.64,4.054626465,-0.981999993,0.013,20.6,52.5,19.8
1754,2024-03-14 03:01:00,High probablity to breakdown,1.0,18276.45,3.791536331,-0.980000019,0.023,19.5,54.0,19.8
1755,2024-03-14 04:01:00,High probablity to breakdown,0.999999404,31814.57,3.783591032,-0.989000022,0.02,21.1,59.5,20.1
1756,2024-03-14 05:01:00,High probablity to breakdown,1.0,19173.96,3.762191534,-0.980000019,0.028999999,19.6,56.5,20.7
1757,2024-03-14 06:01:00,High probablity to breakdown,1.0,7548.27,3.610195637,-0.980000019,0.028999999,19.1,55.0,19.8
1758,2024-03-14 07:01:00,High probablity to breakdown,1.0,23008.75,3.913179636,-0.986999989,0.023,18.9,56.0,19.8
1759,2024-03-14 08:01:00,High probablity to breakdown,1.0,16146.49,3.67054677,-0.987999976,0.028000001,18.4,56.0,20.3
1760,2024-03-14 09:01:00,High probablity to breakdown,1.0,18199.01,5.154483318,-0.985000014,0.017999999,18.8,69.5,21.1
1761,2024-03-14 10:01:00,High probablity to breakdown,1.0,30503.23,4.873677254,-0.985000014,0.021,18.8,56.0,20.7
1762,2024-03-14 11:01:00,High probablity to breakdown,1.0,6507.52,4.271111488,-0.972000003,0.024,19.0,55.5,21.8
1763,2024-03-14 12:01:00,High probablity to breakdown,1.0,715825.3,4.168887615,-0.97299999,0.021,19.6,51.5,21.5
1764,2024-03-14 13:01:00,High probablity to breakdown,1.0,23342.21,4.097842216,-0.990999997,0.013,18.7,55.0,21.4
1765,2024-03-14 14:01:00,High probablity to breakdown,1.0,12377.42,4.245535851,-0.981000006,0.025,18.6,52.5,22.5
1766,2024-03-14 15:01:00,High probablity to breakdown,1.0,14268.99,3.836981773,-0.986999989,0.017000001,18.1,52.5,22.5
1767,2024-03-14 16:01:00,High probablity to breakdown,1.0,14708.79,4.147007942,-0.978999972,0.025,18.1,54.0,21.3
1768,2024-03-14 17:01:00,High probablity to breakdown,1.0,357913.94,3.71987462,-0.984000027,0.02,18.0,54.5,20.9
1769,2024-03-14 18:01:00,High probablity to breakdown,1.0,12558.38,3.764999151,-0.986999989,0.021,18.2,56.0,21.5
1770,2024-03-14 19:01:00,High probablity to breakdown,1.0,4235.66,3.786159992,-0.981999993,0.025,18.6,55.5,21.8
1771,2024-03-14 20:01:00,High probablity to breakdown,1.0,31580.64,3.849710226,-0.987999976,0.022,18.9,56.0,21.1
1772,2024-03-14 21:01:00,High probablity to breakdown,1.0,16909.32,4.034214973,-0.980000019,0.021,18.8,57.0,21.5
1773,2024-03-14 22:01:00,High probablity to breakdown,1.0,19259.94,3.806406021,-0.986999989,0.029999999,18.7,57.0,20.5
1774,2024-03-14 23:01:00,High probablity to breakdown,1.0,7895.16,3.839981079,-0.986000001,0.017999999,18.6,57.5,21.2
1775,2024-03-15 00:01:00,High probablity to breakdown,1.0,9336.88,3.644442797,-0.985000014,0.030999999,18.9,57.0,20.6
1776,2024-03-15 01:01:00,High probablity to breakdown,1.0,41297.76,3.552586555,-0.981000006,0.02,18.9,56.5,20.8
1777,2024-03-15 02:01:00,High probablity to breakdown,1.0,41297.76,3.552586555,-0.981000006,0.02,18.9,56.5,20.8
1778,2024-03-15 03:01:00,High probablity to breakdown,1.0,41297.76,3.552586555,-0.981000006,0.02,18.9,56.5,20.8
1779,2024-03-15 04:01:00,High probablity to breakdown,1.0,16393.0,3.540029287,-0.989000022,0.021,19.2,57.0,20.6
1780,2024-03-15 05:01:00,High probablity to breakdown,1.0,82595.52,3.538193464,-0.986999989,0.023,20.4,57.5,21.2
1781,2024-03-15 06:01:00,High probablity to breakdown,1.0,19792.47,3.891586304,-0.987999976,0.016000001,19.5,55.5,20.1
1782,2024-03-15 07:01:00,High probablity to breakdown,1.0,82595.52,3.501414061,-0.986999989,0.017000001,19.2,57.0,19.9
1783,2024-03-15 08:01:00,High probablity to breakdown,1.0,38347.92,4.297217369,-0.981000006,0.015,18.9,57.5,20.5
1784,2024-03-15 09:01:00,High probablity to breakdown,1.0,41297.76,6.998911858,-0.986000001,0.021,18.5,54.0,21.5
1785,2024-03-15 10:01:00,High probablity to breakdown,1.0,7495.58,4.184201717,-0.99000001,0.023,18.0,54.0,20.9
1786,2024-03-15 11:01:00,High probablity to breakdown,1.0,59652.32,5.31971693,-0.991999984,0.023,18.5,54.0,20.3
1787,2024-03-15 12:01:00,High probablity to breakdown,1.0,14559.21,4.323134899,-0.994000018,0.017999999,19.3,53.0,21.2
1788,2024-03-15 13:01:00,High probablity to breakdown,1.0,22845.57,4.263075829,-0.980000019,0.028000001,18.7,51.5,21.1
1789,2024-03-15 14:01:00,High probablity to breakdown,1.0,9828.3,3.87537837,-0.989000022,0.022,18.2,54.5,21.8
1790,2024-03-15 15:01:00,High probablity to breakdown,1.0,12306.49,4.248906136,-0.985000014,0.016000001,18.0,53.5,22.1
1791,2024-03-15 16:02:00,High probablity to breakdown,1.0,27356.48,3.827275753,-0.986000001,0.022,18.1,53.5,21.3
1792,2024-03-15 17:02:00,High probablity to breakdown,1.0,18837.57,4.264546871,-0.980000019,0.025,18.3,53.0,20.5
1793,2024-03-15 18:02:00,High probablity to breakdown,1.0,31580.64,3.710242271,-0.987999976,0.018999999,19.5,66.0,21.2
1794,2024-03-15 19:02:00,High probablity to breakdown,1.0,41297.76,3.672139645,-0.986000001,0.018999999,19.4,56.5,21.5
1795,2024-03-15 20:02:00,High probablity to breakdown,1.0,16777.21,3.866227627,-0.987999976,0.02,18.9,56.0,20.8
1796,2024-03-15 21:02:00,High probablity to breakdown,1.0,15339.16,3.514002562,-0.981999993,0.028000001,18.8,55.0,21.2
1797,2024-03-15 22:02:00,High probablity to breakdown,1.0,119304.64,3.569650412,-0.981999993,0.021,18.6,57.0,20.3
1798,2024-03-15 23:02:00,High probablity to breakdown,1.0,8073.24,4.086770535,-0.987999976,0.018999999,18.8,56.5,21.2
1799,2024-03-16 00:02:00,High probablity to breakdown,1.0,14759.33,3.610066414,-0.985000014,0.030999999,18.7,55.5,20.4
1800,2024-03-16 01:02:00,High probablity to breakdown,1.0,82595.52,3.949410439,-0.981999993,0.027000001,18.9,55.5,21.1
1801,2024-03-16 02:02:00,High probablity to breakdown,1.0,32537.63,4.178244591,-0.98299998,0.028000001,18.7,56.5,20.1
1802,2024-03-16 03:02:00,High probablity to breakdown,1.0,25264.51,3.650403976,-0.984000027,0.024,19.0,56.5,20.0
1803,2024-03-16 04:02:00,High probablity to breakdown,1.0,30246.24,3.811764479,-0.980000019,0.029999999,18.8,58.0,20.5
1804,2024-03-16 05:02:00,High probablity to breakdown,1.0,41297.76,3.864019156,-0.986999989,0.021,18.8,56.5,20.9
1805,2024-03-16 06:02:00,High probablity to breakdown,1.0,41297.76,3.545186043,-0.984000027,0.017999999,19.0,57.0,21.2
1806,2024-03-16 07:02:00,High probablity to breakdown,1.0,15339.16,3.738373756,-0.986000001,0.030999999,18.9,57.5,21.3
1807,2024-03-16 08:02:00,High probablity to breakdown,1.0,33554.43,3.501568317,-0.986000001,0.017000001,18.3,58.0,20.7
1808,2024-03-16 09:02:00,High probablity to breakdown,1.0,16953.81,3.898239613,-0.981999993,0.017000001,18.8,58.5,21.2
1809,2024-03-16 10:02:00,High probablity to breakdown,1.0,6537.24,4.082057953,-0.987999976,0.022,18.9,55.0,20.0
1810,2024-03-16 11:02:00,High probablity to breakdown,1.0,8196.5,3.657009602,-0.976999998,0.035,18.6,57.5,21.4
1811,2024-03-16 12:02:00,High probablity to breakdown,1.0,53687.09,3.739307404,-0.980000019,0.027000001,18.6,54.5,20.7
1812,2024-03-16 13:02:00,High probablity to breakdown,1.0,12975.73,3.749250889,-0.99000001,0.02,18.5,55.0,20.6
1813,2024-03-16 14:02:00,High probablity to breakdown,1.0,15618.06,4.203621387,-0.986999989,0.016000001,19.2,65.0,21.1
1814,2024-03-16 15:02:00,High probablity to breakdown,1.0,22063.18,4.023358822,-0.978999972,0.022,18.6,55.5,21.6
1815,2024-03-16 16:02:00,High probablity to breakdown,1.0,41297.76,3.713059664,-0.98299998,0.022,18.5,53.5,20.8
1816,2024-03-16 17:02:00,High probablity to breakdown,1.0,11545.61,4.162474155,-0.99000001,0.026000001,18.5,54.0,20.6
1817,2024-03-16 18:02:00,High probablity to breakdown,1.0,22253.71,3.527747393,-0.981000006,0.025,18.3,58.5,21.1
