Index,Date Created,Timestamp,Device ID,Radiation(uSv/h),Last Seen
33944,27/3/2024,1711523607,rad_001,0,4 days ago
33945,27/3/2024,1711523823,rad_001,9717.12,4 days ago
33946,27/3/2024,1711524038,rad_001,0,4 days ago
33947,27/3/2024,1711524254,rad_001,11069.5,4 days ago
33948,27/3/2024,1711524469,rad_001,32537.63,4 days ago
33949,27/3/2024,1711524685,rad_001,6860.97,4 days ago
33950,27/3/2024,1711524901,rad_001,5607,4 days ago
33951,27/3/2024,1711525117,rad_001,7291.96,4 days ago
33952,27/3/2024,1711525332,rad_001,28071.68,4 days ago
33953,27/3/2024,1711525548,rad_001,0,4 days ago
33954,27/3/2024,1711525763,rad_001,0,4 days ago
33955,27/3/2024,1711525979,rad_001,0,4 days ago
33956,27/3/2024,1711526194,rad_001,0,4 days ago
33957,27/3/2024,1711526410,rad_001,0,4 days ago
33958,27/3/2024,1711526625,rad_001,20648.88,4 days ago
33959,27/3/2024,1711526841,rad_001,8837.38,4 days ago
33960,27/3/2024,1711527056,rad_001,134217.72,4 days ago
33961,27/3/2024,1711527272,rad_001,10374.31,4 days ago
33962,27/3/2024,1711527488,rad_001,12449.18,4 days ago
33963,27/3/2024,1711527703,rad_001,268435.45,4 days ago
33964,27/3/2024,1711527919,rad_001,0,4 days ago
33965,27/3/2024,1711528134,rad_001,14575.68,4 days ago
33966,27/3/2024,1711528350,rad_001,0,4 days ago
33967,27/3/2024,1711528565,rad_001,0,4 days ago
33968,27/3/2024,1711528781,rad_001,11545.61,4 days ago
33969,27/3/2024,1711528996,rad_001,0,4 days ago
33970,27/3/2024,1711529212,rad_001,9398.17,4 days ago
33971,27/3/2024,1711529427,rad_001,7267.28,4 days ago
33972,27/3/2024,1711529643,rad_001,14510.02,4 days ago
33973,27/3/2024,1711529859,rad_001,8947.84,4 days ago
33974,27/3/2024,1711530074,rad_001,0,4 days ago
33975,27/3/2024,1711530290,rad_001,28256.36,4 days ago
33976,27/3/2024,1711530505,rad_001,0,4 days ago
33977,27/3/2024,1711530721,rad_001,30899.04,4 days ago
33978,27/3/2024,1711530937,rad_001,6015.36,4 days ago
33979,27/3/2024,1711531152,rad_001,0,4 days ago
33980,27/3/2024,1711531368,rad_001,0,4 days ago
33981,27/3/2024,1711531583,rad_001,5289.36,4 days ago
33982,27/3/2024,1711531799,rad_001,41297.76,4 days ago
33983,27/3/2024,1711532014,rad_001,18433.33,4 days ago
33984,27/3/2024,1711532225,rad_001,178956.97,4 days ago
33985,27/3/2024,1711532441,rad_001,7158.27,4 days ago
33986,27/3/2024,1711532656,rad_001,82595.52,4 days ago
33987,27/3/2024,1711532872,rad_001,0,4 days ago
33988,27/3/2024,1711533087,rad_001,27356.48,4 days ago
33989,27/3/2024,1711533303,rad_001,0,4 days ago
33990,27/3/2024,1711533518,rad_001,82595.52,4 days ago
33991,27/3/2024,1711533734,rad_001,12449.18,4 days ago
33992,27/3/2024,1711533950,rad_001,21053.76,4 days ago
33993,27/3/2024,1711534165,rad_001,0,4 days ago
33994,27/3/2024,1711534381,rad_001,14658.59,4 days ago
33995,27/3/2024,1711534596,rad_001,8873.89,4 days ago
33996,27/3/2024,1711534812,rad_001,41297.76,4 days ago
33997,27/3/2024,1711535028,rad_001,41297.76,4 days ago
33998,27/3/2024,1711535243,rad_001,20648.88,4 days ago
33999,27/3/2024,1711535459,rad_001,0,4 days ago
34000,27/3/2024,1711535674,rad_001,23729.1,4 days ago
34001,27/3/2024,1711535890,rad_001,20259.28,4 days ago
34002,27/3/2024,1711536106,rad_001,214748.36,4 days ago
34003,27/3/2024,1711536321,rad_001,0,4 days ago
34004,27/3/2024,1711536537,rad_001,0,4 days ago
34005,27/3/2024,1711536753,rad_001,19004.28,4 days ago
34006,27/3/2024,1711536968,rad_001,0,4 days ago
34007,27/3/2024,1711537184,rad_001,41297.76,4 days ago
34008,27/3/2024,1711537399,rad_001,22139,4 days ago
34009,27/3/2024,1711537615,rad_001,19884.1,4 days ago
34010,27/3/2024,1711537831,rad_001,11302.54,4 days ago
34011,27/3/2024,1711538047,rad_001,14128.18,4 days ago
34012,27/3/2024,1711538263,rad_001,7255.01,4 days ago
34013,27/3/2024,1711538478,rad_001,30899.04,4 days ago
34014,27/3/2024,1711538694,rad_001,0,4 days ago
34015,27/3/2024,1711538909,rad_001,10737.41,4 days ago
34016,27/3/2024,1711539125,rad_001,34636.83,4 days ago
34017,27/3/2024,1711539341,rad_001,12201.61,4 days ago
34018,27/3/2024,1711539557,rad_001,9080.26,4 days ago
34019,27/3/2024,1711539772,rad_001,12744.71,4 days ago
34020,27/3/2024,1711539988,rad_001,9739.15,4 days ago
34021,27/3/2024,1711540204,rad_001,97612.89,4 days ago
34022,27/3/2024,1711540419,rad_001,19088.74,4 days ago
34023,27/3/2024,1711540635,rad_001,0,4 days ago
34024,27/3/2024,1711540851,rad_001,21474.83,4 days ago
34025,27/3/2024,1711541066,rad_001,0,4 days ago
34026,27/3/2024,1711541282,rad_001,0,4 days ago
34027,27/3/2024,1711541498,rad_001,0,4 days ago
34028,27/3/2024,1711541713,rad_001,0,4 days ago
34029,27/3/2024,1711541929,rad_001,82595.52,4 days ago
34030,27/3/2024,1711542145,rad_001,82595.52,4 days ago
34031,27/3/2024,1711542360,rad_001,9481.16,4 days ago
34032,27/3/2024,1711542576,rad_001,7856.64,4 days ago
34033,27/3/2024,1711542791,rad_001,9850.84,4 days ago
34034,27/3/2024,1711543007,rad_001,0,4 days ago
34035,27/3/2024,1711543223,rad_001,20132.65,4 days ago
34036,27/3/2024,1711543438,rad_001,7669.58,4 days ago
34037,27/3/2024,1711543652,rad_001,41297.76,4 days ago
34038,27/3/2024,1711543867,rad_001,0,4 days ago
34039,27/3/2024,1711544082,rad_001,10324.44,4 days ago
34040,27/3/2024,1711544298,rad_001,0,4 days ago
34041,27/3/2024,1711544514,rad_001,28443.49,4 days ago
34042,27/3/2024,1711544729,rad_001,6188.71,4 days ago
34043,27/3/2024,1711544945,rad_001,0,4 days ago
34044,27/3/2024,1711545160,rad_001,41297.76,4 days ago
34045,27/3/2024,1711545376,rad_001,0,4 days ago
34046,27/3/2024,1711545592,rad_001,0,4 days ago
34047,27/3/2024,1711545807,rad_001,0,4 days ago
34048,27/3/2024,1711546022,rad_001,10129.64,4 days ago
34049,27/3/2024,1711546238,rad_001,20648.88,4 days ago
34050,27/3/2024,1711546454,rad_001,0,4 days ago
34051,27/3/2024,1711546670,rad_001,0,4 days ago
34052,27/3/2024,1711546885,rad_001,0,4 days ago
34053,27/3/2024,1711547100,rad_001,536870.91,4 days ago
34054,27/3/2024,1711547316,rad_001,0,4 days ago
34055,27/3/2024,1711547532,rad_001,22526.05,4 days ago
34056,27/3/2024,1711547748,rad_001,24970.74,4 days ago
34057,27/3/2024,1711547963,rad_001,5592.4,4 days ago
34058,27/3/2024,1711548179,rad_001,0,4 days ago
34059,27/3/2024,1711548395,rad_001,0,4 days ago
34060,27/3/2024,1711548610,rad_001,0,4 days ago
34061,27/3/2024,1711548826,rad_001,13421.77,4 days ago
34062,27/3/2024,1711549041,rad_001,12294.75,4 days ago
34063,27/3/2024,1711549257,rad_001,153391.68,4 days ago
34064,27/3/2024,1711549472,rad_001,0,4 days ago
34065,27/3/2024,1711549688,rad_001,12201.61,4 days ago
34066,27/3/2024,1711549904,rad_001,12782.64,4 days ago
34067,27/3/2024,1711550119,rad_001,0,4 days ago
34068,27/3/2024,1711550335,rad_001,41297.76,4 days ago
34069,27/3/2024,1711550550,rad_001,0,4 days ago
34070,27/3/2024,1711550766,rad_001,0,4 days ago
34071,27/3/2024,1711550981,rad_001,35791.39,4 days ago
34072,27/3/2024,1711551196,rad_001,0,4 days ago
34073,27/3/2024,1711551412,rad_001,0,4 days ago
34074,27/3/2024,1711551628,rad_001,30388.92,4 days ago
34075,27/3/2024,1711551843,rad_001,25977.62,4 days ago
34076,27/3/2024,1711552059,rad_001,14559.21,4 days ago
34077,27/3/2024,1711552274,rad_001,0,4 days ago
34078,27/3/2024,1711552490,rad_001,0,4 days ago
34079,27/3/2024,1711552706,rad_001,0,4 days ago
34080,27/3/2024,1711552921,rad_001,26843.54,4 days ago
34081,27/3/2024,1711553137,rad_001,0,4 days ago
34082,27/3/2024,1711553352,rad_001,0,4 days ago
34083,27/3/2024,1711553567,rad_001,10374.31,4 days ago
34084,27/3/2024,1711553782,rad_001,11126.85,4 days ago
34085,27/3/2024,1711553997,rad_001,24265.35,4 days ago
34086,27/3/2024,1711554213,rad_001,8119.03,4 days ago
34087,27/3/2024,1711554428,rad_001,0,4 days ago
34088,27/3/2024,1711554644,rad_001,0,4 days ago
34089,27/3/2024,1711554860,rad_001,7482.52,4 days ago
34090,27/3/2024,1711555076,rad_001,0,4 days ago
34091,28/3/2024,1711555291,rad_001,97612.89,4 days ago
34092,28/3/2024,1711555507,rad_001,30678.33,4 days ago
34093,28/3/2024,1711555722,rad_001,0,4 days ago
34094,28/3/2024,1711555938,rad_001,8488.07,4 days ago
34095,28/3/2024,1711556153,rad_001,0,4 days ago
34096,28/3/2024,1711556369,rad_001,0,4 days ago
34097,28/3/2024,1711556584,rad_001,13463.84,4 days ago
34098,28/3/2024,1711556800,rad_001,0,4 days ago
34099,28/3/2024,1711557015,rad_001,9783.52,4 days ago
34100,28/3/2024,1711557231,rad_001,24265.35,4 days ago
34101,28/3/2024,1711557446,rad_001,0,4 days ago
34102,28/3/2024,1711557662,rad_001,14221.74,4 days ago
34103,28/3/2024,1711557877,rad_001,7279.6,4 days ago
34104,28/3/2024,1711558093,rad_001,0,4 days ago
34105,28/3/2024,1711558308,rad_001,82595.52,4 days ago
34106,28/3/2024,1711558523,rad_001,30678.33,4 days ago
34107,28/3/2024,1711558739,rad_001,82595.52,4 days ago
34108,28/3/2024,1711558955,rad_001,107374.18,4 days ago
34109,28/3/2024,1711559170,rad_001,0,4 days ago
34110,28/3/2024,1711559386,rad_001,0,4 days ago
34111,28/3/2024,1711559602,rad_001,12377.42,4 days ago
34112,28/3/2024,1711559817,rad_001,6109.48,4 days ago
34113,28/3/2024,1711560033,rad_001,8929.24,4 days ago
34114,28/3/2024,1711560248,rad_001,41297.76,4 days ago
34115,28/3/2024,1711560464,rad_001,9820.8,4 days ago
34116,28/3/2024,1711560679,rad_001,536870.91,4 days ago
34117,28/3/2024,1711560895,rad_001,26676.81,4 days ago
34118,28/3/2024,1711561110,rad_001,214748.36,4 days ago
34119,28/3/2024,1711561326,rad_001,214748.36,4 days ago
34120,28/3/2024,1711561542,rad_001,0,4 days ago
34121,28/3/2024,1711561757,rad_001,15790.32,4 days ago
34122,28/3/2024,1711561973,rad_001,6795.83,4 days ago
34123,28/3/2024,1711562188,rad_001,14128.18,4 days ago
34124,28/3/2024,1711562404,rad_001,0,4 days ago
34125,28/3/2024,1711562619,rad_001,0,4 days ago
34126,28/3/2024,1711562835,rad_001,13899.57,4 days ago
34127,28/3/2024,1711563051,rad_001,0,4 days ago
34128,28/3/2024,1711563267,rad_001,16268.81,4 days ago
34129,28/3/2024,1711563482,rad_001,18046.08,4 days ago
34130,28/3/2024,1711563697,rad_001,0,4 days ago
34131,28/3/2024,1711563913,rad_001,0,4 days ago
34132,28/3/2024,1711564128,rad_001,13944.69,4 days ago
34133,28/3/2024,1711564344,rad_001,0,4 days ago
34134,28/3/2024,1711564559,rad_001,29826.16,4 days ago
34135,28/3/2024,1711564775,rad_001,0,4 days ago
34136,28/3/2024,1711564990,rad_001,12201.61,4 days ago
34137,28/3/2024,1711565205,rad_001,12236.37,4 days ago
34138,28/3/2024,1711565421,rad_001,536870.91,4 days ago
34139,28/3/2024,1711565636,rad_001,11639.47,4 days ago
34140,28/3/2024,1711565852,rad_001,0,4 days ago
34141,28/3/2024,1711566268,rad_001,0,4 days ago
34142,28/3/2024,1711566483,rad_001,7642.29,4 days ago
34143,28/3/2024,1711566699,rad_001,0,4 days ago
34144,28/3/2024,1711566915,rad_001,82595.52,4 days ago
34145,28/3/2024,1711567130,rad_001,0,4 days ago
34146,28/3/2024,1711567346,rad_001,0,4 days ago
34147,28/3/2024,1711567562,rad_001,0,4 days ago
34148,28/3/2024,1711567777,rad_001,21053.76,4 days ago
34149,28/3/2024,1711567992,rad_001,6057.78,4 days ago
34150,28/3/2024,1711568208,rad_001,5563.42,4 days ago
34151,28/3/2024,1711568424,rad_001,14461.16,4 days ago
34152,28/3/2024,1711568639,rad_001,35791.39,4 days ago
34153,28/3/2024,1711568855,rad_001,0,4 days ago
34154,28/3/2024,1711569070,rad_001,0,4 days ago
34155,28/3/2024,1711569285,rad_001,41297.76,4 days ago
34156,28/3/2024,1711569501,rad_001,13765.92,4 days ago
34157,28/3/2024,1711569716,rad_001,4847.59,4 days ago
34158,28/3/2024,1711569932,rad_001,12201.61,4 days ago
34159,28/3/2024,1711570147,rad_001,0,4 days ago
34160,28/3/2024,1711570363,rad_001,15561.47,4 days ago
34161,28/3/2024,1711570578,rad_001,119304.64,4 days ago
34162,28/3/2024,1711570794,rad_001,10710.64,4 days ago
34163,28/3/2024,1711571010,rad_001,0,4 days ago
34164,28/3/2024,1711571225,rad_001,6224.59,4 days ago
34165,28/3/2024,1711571435,rad_001,7279.6,4 days ago
34166,28/3/2024,1711571651,rad_001,0,4 days ago
34167,28/3/2024,1711571866,rad_001,0,4 days ago
34168,28/3/2024,1711572082,rad_001,0,4 days ago
34169,28/3/2024,1711572298,rad_001,82595.52,4 days ago
34170,28/3/2024,1711572513,rad_001,42524.42,4 days ago
34171,28/3/2024,1711572729,rad_001,22486.74,4 days ago
34172,28/3/2024,1711572944,rad_001,0,4 days ago
34173,28/3/2024,1711573159,rad_001,0,4 days ago
34174,28/3/2024,1711573375,rad_001,32786.01,4 days ago
34175,28/3/2024,1711573591,rad_001,0,4 days ago
34176,28/3/2024,1711573806,rad_001,13591.66,4 days ago
34177,28/3/2024,1711574021,rad_001,12782.64,4 days ago
34178,28/3/2024,1711574237,rad_001,0,4 days ago
34179,28/3/2024,1711574452,rad_001,16146.49,4 days ago
34180,28/3/2024,1711574668,rad_001,10526.88,4 days ago
34181,28/3/2024,1711574883,rad_001,0,4 days ago
34182,28/3/2024,1711575099,rad_001,34636.83,4 days ago
34183,28/3/2024,1711575315,rad_001,41297.76,4 days ago
34184,28/3/2024,1711575530,rad_001,41297.76,4 days ago
34185,28/3/2024,1711575746,rad_001,0,4 days ago
34186,28/3/2024,1711575961,rad_001,41297.76,4 days ago
34187,28/3/2024,1711576177,rad_001,0,4 days ago
34188,28/3/2024,1711576392,rad_001,18837.57,4 days ago
34189,28/3/2024,1711576608,rad_001,0,4 days ago
34190,28/3/2024,1711576823,rad_001,0,4 days ago
34191,28/3/2024,1711577039,rad_001,21053.76,4 days ago
34192,28/3/2024,1711577255,rad_001,8012.99,4 days ago
34193,28/3/2024,1711577470,rad_001,27298.52,4 days ago
34194,28/3/2024,1711577685,rad_001,0,4 days ago
34195,28/3/2024,1711577900,rad_001,3633.64,4 days ago
34196,28/3/2024,1711578116,rad_001,30678.33,4 days ago
34197,28/3/2024,1711578332,rad_001,0,4 days ago
34198,28/3/2024,1711578548,rad_001,0,4 days ago
34199,28/3/2024,1711578763,rad_001,34636.83,4 days ago
34200,28/3/2024,1711578979,rad_001,0,4 days ago
34201,28/3/2024,1711579194,rad_001,9418.78,4 days ago
34202,28/3/2024,1711579410,rad_001,0,4 days ago
34203,28/3/2024,1711579625,rad_001,14128.18,4 days ago
34204,28/3/2024,1711579841,rad_001,23685.48,4 days ago
34205,28/3/2024,1711580057,rad_001,0,4 days ago
34206,28/3/2024,1711580271,rad_001,5804.01,4 days ago
34207,28/3/2024,1711580486,rad_001,0,4 days ago
34208,28/3/2024,1711580702,rad_001,41297.76,4 days ago
34209,28/3/2024,1711580918,rad_001,12897.8,4 days ago
34210,28/3/2024,1711581133,rad_001,0,4 days ago
34211,28/3/2024,1711581349,rad_001,41297.76,4 days ago
34212,28/3/2024,1711581564,rad_001,16777.21,4 days ago
34213,28/3/2024,1711581780,rad_001,13463.84,4 days ago
34214,28/3/2024,1711581995,rad_001,0,4 days ago
34215,28/3/2024,1711582211,rad_001,20259.28,4 days ago
34216,28/3/2024,1711582427,rad_001,22063.18,4 days ago
34217,28/3/2024,1711582643,rad_001,0,4 days ago
34218,28/3/2024,1711582858,rad_001,19522.57,4 days ago
34219,28/3/2024,1711583074,rad_001,82595.52,4 days ago
34220,28/3/2024,1711583289,rad_001,0,4 days ago
34221,28/3/2024,1711583505,rad_001,39768.21,4 days ago
34222,28/3/2024,1711583720,rad_001,41297.76,4 days ago
34223,28/3/2024,1711583936,rad_001,0,4 days ago
34224,28/3/2024,1711584151,rad_001,29020.04,4 days ago
34225,28/3/2024,1711584367,rad_001,0,4 days ago
34226,28/3/2024,1711584583,rad_001,0,4 days ago
34227,28/3/2024,1711584798,rad_001,41297.76,4 days ago
34228,28/3/2024,1711585014,rad_001,27531.84,4 days ago
34229,28/3/2024,1711585229,rad_001,0,4 days ago
34230,28/3/2024,1711585445,rad_001,18755.31,4 days ago
34231,28/3/2024,1711585660,rad_001,63161.28,4 days ago
34232,28/3/2024,1711585876,rad_001,8454.66,4 days ago
34233,28/3/2024,1711586091,rad_001,0,4 days ago
34234,28/3/2024,1711586307,rad_001,20259.28,4 days ago
34235,28/3/2024,1711586523,rad_001,8372.25,4 days ago
34236,28/3/2024,1711586738,rad_001,0,4 days ago
34237,28/3/2024,1711586954,rad_001,37025.58,4 days ago
34238,28/3/2024,1711587169,rad_001,0,4 days ago
34239,28/3/2024,1711587385,rad_001,13379.96,4 days ago
34240,28/3/2024,1711587600,rad_001,0,4 days ago
34241,28/3/2024,1711587816,rad_001,0,4 days ago
34242,28/3/2024,1711588031,rad_001,13134.45,4 days ago
34243,28/3/2024,1711588246,rad_001,7642.29,4 days ago
34244,28/3/2024,1711588462,rad_001,17602.32,4 days ago
34245,28/3/2024,1711588678,rad_001,17388.53,4 days ago
34246,28/3/2024,1711588891,rad_001,0,4 days ago
34247,28/3/2024,1711589106,rad_001,16519.1,4 days ago
34248,28/3/2024,1711589322,rad_001,0,4 days ago
34249,28/3/2024,1711589538,rad_001,8783.16,4 days ago
34250,28/3/2024,1711589753,rad_001,0,4 days ago
34251,28/3/2024,1711589968,rad_001,268435.45,4 days ago
34252,28/3/2024,1711590184,rad_001,32537.63,4 days ago
34253,28/3/2024,1711590399,rad_001,0,4 days ago
34254,28/3/2024,1711590615,rad_001,10105.8,4 days ago
34255,28/3/2024,1711590830,rad_001,0,4 days ago
34256,28/3/2024,1711591046,rad_001,536868.58,4 days ago
34257,28/3/2024,1711591261,rad_001,0,4 days ago
34258,28/3/2024,1711591475,rad_001,8729.6,4 days ago
34259,28/3/2024,1711591686,rad_001,34359.73,4 days ago
34260,28/3/2024,1711591901,rad_001,0,4 days ago
34261,28/3/2024,1711592117,rad_001,0,4 days ago
34262,28/3/2024,1711592333,rad_001,20648.88,4 days ago
34263,28/3/2024,1711592548,rad_001,8624.43,4 days ago
34264,28/3/2024,1711592763,rad_001,22139,4 days ago
34265,28/3/2024,1711592979,rad_001,0,4 days ago
34266,28/3/2024,1711593195,rad_001,16777.21,4 days ago
34267,28/3/2024,1711593411,rad_001,10984.57,4 days ago
34268,28/3/2024,1711593626,rad_001,16025.99,4 days ago
34269,28/3/2024,1711593842,rad_001,0,4 days ago
34270,28/3/2024,1711594057,rad_001,41297.76,4 days ago
34271,28/3/2024,1711594273,rad_001,0,4 days ago
34272,28/3/2024,1711594488,rad_001,0,4 days ago
34273,28/3/2024,1711594704,rad_001,214748.36,4 days ago
34274,28/3/2024,1711594919,rad_001,41297.76,4 days ago
34275,28/3/2024,1711595134,rad_001,0,4 days ago
34276,28/3/2024,1711595350,rad_001,8134.4,4 days ago
34277,28/3/2024,1711595566,rad_001,20259.28,4 days ago
34278,28/3/2024,1711595781,rad_001,0,4 days ago
34279,28/3/2024,1711595997,rad_001,8212.17,4 days ago
34280,28/3/2024,1711596212,rad_001,2593.57,4 days ago
34281,28/3/2024,1711596427,rad_001,0,4 days ago
34282,28/3/2024,1711596643,rad_001,0,4 days ago
34283,28/3/2024,1711596858,rad_001,0,4 days ago
34284,28/3/2024,1711597074,rad_001,0,4 days ago
34285,28/3/2024,1711597290,rad_001,5335.36,4 days ago
34286,28/3/2024,1711597505,rad_001,0,4 days ago
34287,28/3/2024,1711597721,rad_001,15412.56,4 days ago
34288,28/3/2024,1711597936,rad_001,38347.92,4 days ago
34289,28/3/2024,1711598152,rad_001,14268.99,4 days ago
34290,28/3/2024,1711598367,rad_001,4450.74,3 days ago
34291,28/3/2024,1711598583,rad_001,0,3 days ago
34292,28/3/2024,1711598798,rad_001,0,3 days ago
34293,28/3/2024,1711599014,rad_001,13094.41,3 days ago
34294,28/3/2024,1711599229,rad_001,27531.84,3 days ago
34295,28/3/2024,1711599445,rad_001,536870.91,3 days ago
34296,28/3/2024,1711599661,rad_001,21474.83,3 days ago
34297,28/3/2024,1711599876,rad_001,0,3 days ago
34298,28/3/2024,1711600092,rad_001,214748.36,3 days ago
34299,28/3/2024,1711600307,rad_001,0,3 days ago
34300,28/3/2024,1711600523,rad_001,6092.15,3 days ago
34301,28/3/2024,1711600738,rad_001,5666.18,3 days ago
34302,28/3/2024,1711600954,rad_001,21474.83,3 days ago
34303,28/3/2024,1711601169,rad_001,23860.92,3 days ago
34304,28/3/2024,1711601385,rad_001,0,3 days ago
34305,28/3/2024,1711601601,rad_001,24129.03,3 days ago
34306,28/3/2024,1711601816,rad_001,9873.48,3 days ago
34307,28/3/2024,1711602031,rad_001,0,3 days ago
34308,28/3/2024,1711602247,rad_001,39283.23,3 days ago
34309,28/3/2024,1711602462,rad_001,6689.98,3 days ago
34310,28/3/2024,1711602678,rad_001,27709.46,3 days ago
34311,28/3/2024,1711602894,rad_001,0,3 days ago
34312,28/3/2024,1711603109,rad_001,15561.47,3 days ago
34313,28/3/2024,1711603325,rad_001,82595.52,3 days ago
34314,28/3/2024,1711603541,rad_001,7851.86,3 days ago
34315,28/3/2024,1711603756,rad_001,8165.33,3 days ago
34316,28/3/2024,1711603972,rad_001,0,3 days ago
34317,28/3/2024,1711604187,rad_001,21582.75,3 days ago
34318,28/3/2024,1711604402,rad_001,4804.21,3 days ago
34319,28/3/2024,1711604618,rad_001,16455.81,3 days ago
34320,28/3/2024,1711604833,rad_001,28256.36,3 days ago
34321,28/3/2024,1711605049,rad_001,0,3 days ago
34322,28/3/2024,1711605264,rad_001,0,3 days ago
34323,28/3/2024,1711605480,rad_001,536870.91,3 days ago
34324,28/3/2024,1711605695,rad_001,6297.6,3 days ago
34325,28/3/2024,1711605911,rad_001,7597.23,3 days ago
34326,28/3/2024,1711606126,rad_001,23469.76,3 days ago
34327,28/3/2024,1711606342,rad_001,82595.52,3 days ago
34328,28/3/2024,1711606558,rad_001,0,3 days ago
34329,28/3/2024,1711606773,rad_001,0,3 days ago
34330,28/3/2024,1711606989,rad_001,0,3 days ago
34331,28/3/2024,1711607204,rad_001,41297.76,3 days ago
34332,28/3/2024,1711607420,rad_001,0,3 days ago
34333,28/3/2024,1711607636,rad_001,10818.55,3 days ago
34334,28/3/2024,1711607851,rad_001,18512.79,3 days ago
34335,28/3/2024,1711608067,rad_001,0,3 days ago
34336,28/3/2024,1711608282,rad_001,7017.92,3 days ago
34337,28/3/2024,1711608498,rad_001,14412.64,3 days ago
34338,28/3/2024,1711608713,rad_001,0,3 days ago
34339,28/3/2024,1711608929,rad_001,0,3 days ago
34340,28/3/2024,1711609145,rad_001,0,3 days ago
34341,28/3/2024,1711609360,rad_001,0,3 days ago
34342,28/3/2024,1711609576,rad_001,7953.64,3 days ago
34343,28/3/2024,1711609792,rad_001,17248.86,3 days ago
34344,28/3/2024,1711610007,rad_001,0,3 days ago
34345,28/3/2024,1711610223,rad_001,2544.41,3 days ago
34346,28/3/2024,1711610438,rad_001,13854.73,3 days ago
34347,28/3/2024,1711610654,rad_001,0,3 days ago
34348,28/3/2024,1711610869,rad_001,0,3 days ago
34349,28/3/2024,1711611085,rad_001,0,3 days ago
34350,28/3/2024,1711611301,rad_001,7469.5,3 days ago
34351,28/3/2024,1711611516,rad_001,0,3 days ago
34352,28/3/2024,1711611732,rad_001,19701.68,3 days ago
34353,28/3/2024,1711611947,rad_001,41297.76,3 days ago
34354,28/3/2024,1711612163,rad_001,0,3 days ago
34355,28/3/2024,1711612378,rad_001,0,3 days ago
34356,28/3/2024,1711612594,rad_001,82595.52,3 days ago
34357,28/3/2024,1711612810,rad_001,11214.01,3 days ago
34358,28/3/2024,1711613025,rad_001,0,3 days ago
34359,28/3/2024,1711613241,rad_001,6270.02,3 days ago
34360,28/3/2024,1711613456,rad_001,14608.73,3 days ago
34361,28/3/2024,1711613672,rad_001,0,3 days ago
34362,28/3/2024,1711613888,rad_001,44278.01,3 days ago
34363,28/3/2024,1711614103,rad_001,6497.68,3 days ago
34364,28/3/2024,1711614319,rad_001,18948.38,3 days ago
34365,28/3/2024,1711614534,rad_001,22369.62,3 days ago
34366,28/3/2024,1711614750,rad_001,536870.91,3 days ago
34367,28/3/2024,1711614965,rad_001,27531.84,3 days ago
34368,28/3/2024,1711615181,rad_001,11930.46,3 days ago
34369,28/3/2024,1711615397,rad_001,20648.88,3 days ago
34370,28/3/2024,1711615612,rad_001,41297.76,3 days ago
34371,28/3/2024,1711615828,rad_001,357913.94,3 days ago
34372,28/3/2024,1711616044,rad_001,10791.37,3 days ago
34373,28/3/2024,1711616259,rad_001,0,3 days ago
34374,28/3/2024,1711616475,rad_001,0,3 days ago
34375,28/3/2024,1711616688,rad_001,25565.28,3 days ago
34376,28/3/2024,1711616898,rad_001,9586.98,3 days ago
34377,28/3/2024,1711617113,rad_001,0,3 days ago
34378,28/3/2024,1711617329,rad_001,15907.28,3 days ago
34379,28/3/2024,1711617545,rad_001,28256.36,3 days ago
34380,28/3/2024,1711617760,rad_001,11930.46,3 days ago
34381,28/3/2024,1711617976,rad_001,32537.63,3 days ago
34382,28/3/2024,1711618191,rad_001,7170.22,3 days ago
34383,28/3/2024,1711618407,rad_001,24970.74,3 days ago
34384,28/3/2024,1711618622,rad_001,0,3 days ago
34385,28/3/2024,1711618838,rad_001,10845.87,3 days ago
34386,28/3/2024,1711619053,rad_001,26403.48,3 days ago
34387,28/3/2024,1711619269,rad_001,26676.81,3 days ago
34388,28/3/2024,1711619484,rad_001,24403.22,3 days ago
34389,28/3/2024,1711619700,rad_001,0,3 days ago
34390,28/3/2024,1711619915,rad_001,5276.37,3 days ago
34391,28/3/2024,1711620131,rad_001,7953.64,3 days ago
34392,28/3/2024,1711620347,rad_001,5643.84,3 days ago
34393,28/3/2024,1711620562,rad_001,7642.29,3 days ago
34394,28/3/2024,1711620777,rad_001,0,3 days ago
34395,28/3/2024,1711620993,rad_001,0,3 days ago
34396,28/3/2024,1711621209,rad_001,0,3 days ago
34397,28/3/2024,1711621425,rad_001,0,3 days ago
34398,28/3/2024,1711621640,rad_001,32051.99,3 days ago
34399,28/3/2024,1711621856,rad_001,0,3 days ago
34400,28/3/2024,1711622071,rad_001,21053.76,3 days ago
34401,28/3/2024,1711622287,rad_001,13338.4,3 days ago
34402,28/3/2024,1711622500,rad_001,17179.86,3 days ago
34403,28/3/2024,1711622710,rad_001,13506.18,3 days ago
34404,28/3/2024,1711622926,rad_001,0,3 days ago
34405,28/3/2024,1711623142,rad_001,64424.5,3 days ago
34406,28/3/2024,1711623357,rad_001,12064.51,3 days ago
34407,28/3/2024,1711623573,rad_001,0,3 days ago
34408,28/3/2024,1711623789,rad_001,0,3 days ago
34409,28/3/2024,1711624004,rad_001,0,3 days ago
34410,28/3/2024,1711624217,rad_001,12595.21,3 days ago
