Index,Date Created,Device ID,Temperature(°C),Humidity(%),CO2(ppm),Battery,Last Seen,RSSI,loRaSNR,Frequency,DR
10091,12/3/2024,24e124725c065494,20.9,45.5,432,26,19 days ago,-80,6.5,922800000,2
10092,12/3/2024,24e124725c065494,20.9,47.5,421,26,19 days ago,-73,6,922000000,2
10093,12/3/2024,24e124725c065494,20.9,49.5,423,26,19 days ago,-72,10,922200000,2
10094,12/3/2024,24e124725c065494,21.1,50.5,425,26,19 days ago,-72,9,922200000,2
10095,12/3/2024,24e124725c065494,21.2,51,426,26,19 days ago,-73,10.25,922400000,2
10096,12/3/2024,24e124725c065494,21.2,53,435,26,19 days ago,-62,7.5,922600000,2
10097,12/3/2024,24e124725c065494,21.5,54,470,26,19 days ago,-61,9.5,922600000,2
10098,12/3/2024,24e124725c065494,21.6,54.5,446,26,19 days ago,-62,8.75,922800000,2
10099,12/3/2024,24e124725c065494,21.7,55,423,26,19 days ago,-62,7.75,922200000,2
10100,12/3/2024,24e124725c065494,21.7,53.5,435,26,19 days ago,-62,8.75,922200000,2
10101,12/3/2024,24e124725c065494,21.3,45.5,429,26,19 days ago,-62,7.5,923400000,2
10102,12/3/2024,24e124725c065494,21.1,44.5,436,26,19 days ago,-62,7.75,922600000,2
10103,12/3/2024,24e124725c065494,20.9,44,435,26,19 days ago,-63,8,923400000,2
10104,12/3/2024,24e124725c065494,20.7,44,436,26,19 days ago,-62,7.5,922200000,2
10105,12/3/2024,24e124725c065494,20.5,44.5,437,26,19 days ago,-62,8.5,922200000,2
10106,12/3/2024,24e124725c065494,20.4,44,439,26,19 days ago,-65,9.5,923400000,2
10107,12/3/2024,24e124725c065494,20.3,44,443,26,19 days ago,-62,8,923200000,2
10108,12/3/2024,24e124725c065494,20.2,44,433,26,19 days ago,-61,7.5,923200000,2
10109,12/3/2024,24e124725c065494,20.1,44,436,26,19 days ago,-61,8.25,922200000,2
10110,12/3/2024,24e124725c065494,20,44,426,26,19 days ago,-62,7.75,922600000,2
10111,12/3/2024,24e124725c065494,20,44,444,26,19 days ago,-61,7.5,923200000,2
10112,12/3/2024,24e124725c065494,20,45.5,435,26,19 days ago,-67,6.25,922000000,2
10113,12/3/2024,24e124725c065494,20,45.5,436,26,19 days ago,-61,6.75,922200000,2
10114,12/3/2024,24e124725c065494,20,48,437,26,19 days ago,-66,10,922400000,2
10115,12/3/2024,24e124725c065494,20.3,50,441,26,19 days ago,-65,7.25,922000000,2
10116,12/3/2024,24e124725c065494,20.4,51.5,453,26,19 days ago,-65,8.25,922400000,2
10117,13/3/2024,24e124725c065494,20.6,53.5,451,26,19 days ago,-64,10,923400000,2
10118,13/3/2024,24e124725c065494,20.7,53.5,462,26,19 days ago,-62,8.5,922200000,2
10119,13/3/2024,24e124725c065494,20.9,54,449,26,19 days ago,-64,10,922400000,2
10120,13/3/2024,24e124725c065494,21,54.5,454,26,19 days ago,-60,9,922600000,2
10121,13/3/2024,24e124725c065494,21.1,54.5,446,26,19 days ago,-66,10,922400000,2
10122,13/3/2024,24e124725c065494,21.2,55,461,26,19 days ago,-60,9.25,922600000,2
10123,13/3/2024,24e124725c065494,21.5,55.5,456,26,19 days ago,-62,7.75,922200000,2
10124,13/3/2024,24e124725c065494,21.4,54.5,458,26,19 days ago,-61,6.5,923200000,2
10125,13/3/2024,24e124725c065494,21.2,46,447,26,19 days ago,-61,7.25,922800000,2
10126,13/3/2024,24e124725c065494,20.9,44,445,26,19 days ago,-62,7.75,922800000,2
10127,13/3/2024,24e124725c065494,20.7,43.5,443,26,19 days ago,-64,9,923400000,2
10128,13/3/2024,24e124725c065494,20.4,44,453,26,19 days ago,-63,9,922200000,2
10129,13/3/2024,24e124725c065494,20.2,43.5,445,26,19 days ago,-60,8.75,923200000,2
10130,13/3/2024,24e124725c065494,20.1,44,462,26,19 days ago,-61,6.75,922000000,2
10131,13/3/2024,24e124725c065494,20,44,458,26,19 days ago,-65,9.25,923400000,2
10132,13/3/2024,24e124725c065494,19.9,43.5,457,26,19 days ago,-61,6.5,922000000,2
10133,13/3/2024,24e124725c065494,19.8,44,456,26,19 days ago,-64,9.5,922200000,2
10134,13/3/2024,24e124725c065494,19.8,44,444,26,19 days ago,-64,8.75,923400000,2
10135,13/3/2024,24e124725c065494,19.8,43.5,443,26,19 days ago,-62,8.5,923200000,2
10136,13/3/2024,24e124725c065494,19.7,45,444,26,19 days ago,-66,9.75,922400000,2
10137,13/3/2024,24e124725c065494,19.8,45,447,26,19 days ago,-64,9,922600000,2
10138,13/3/2024,24e124725c065494,19.9,47.5,449,26,19 days ago,-61,7.75,922200000,2
10139,13/3/2024,24e124725c065494,20,50.5,447,26,19 days ago,-66,9.25,922600000,2
10140,13/3/2024,24e124725c065494,20.1,52,447,26,19 days ago,-65,8,922000000,2
10141,13/3/2024,24e124725c065494,20.4,54,450,26,19 days ago,-65,9.25,923400000,2
10142,13/3/2024,24e124725c065494,20.5,54.5,452,26,19 days ago,-66,9,922200000,2
10143,13/3/2024,24e124725c065494,20.8,54.5,458,26,19 days ago,-65,9.75,923400000,2
10144,13/3/2024,24e124725c065494,20.8,55,450,26,19 days ago,-62,8,922800000,2
10145,13/3/2024,24e124725c065494,20.9,55,440,26,19 days ago,-65,9,922400000,2
10146,13/3/2024,24e124725c065494,21,55,441,26,19 days ago,-64,8.25,923200000,2
10147,13/3/2024,24e124725c065494,21.2,55.5,436,26,19 days ago,-66,10.75,923400000,2
10148,13/3/2024,24e124725c065494,21.3,54,442,26,19 days ago,-57,9,922800000,2
10149,13/3/2024,24e124725c065494,21,46,445,26,19 days ago,-63,10,922200000,2
10150,13/3/2024,24e124725c065494,20.6,44,442,26,19 days ago,-64,7.75,922000000,2
10151,13/3/2024,24e124725c065494,20.3,43.5,457,26,19 days ago,-63,7.25,922000000,2
10152,13/3/2024,24e124725c065494,20.1,43.5,460,26,19 days ago,-65,8,923400000,2
10153,13/3/2024,24e124725c065494,20,44,457,26,19 days ago,-64,7,922000000,2
10154,13/3/2024,24e124725c065494,19.8,44,460,26,19 days ago,-65,9.25,922600000,2
10155,13/3/2024,24e124725c065494,19.7,44,452,26,19 days ago,-66,10,922400000,2
10156,13/3/2024,24e124725c065494,19.7,44.5,458,26,19 days ago,-65,8.5,923400000,2
10157,13/3/2024,24e124725c065494,19.6,44.5,450,26,19 days ago,-63,7.5,922200000,2
10158,13/3/2024,24e124725c065494,19.6,45,450,26,19 days ago,-68,9.25,922400000,2
10159,13/3/2024,24e124725c065494,19.5,45,462,26,19 days ago,-62,7.5,923200000,2
10160,13/3/2024,24e124725c065494,19.6,55,460,26,19 days ago,-65,8.75,923400000,2
10161,13/3/2024,24e124725c065494,20.2,60,458,26,19 days ago,-63,7.75,922600000,2
10162,13/3/2024,24e124725c065494,20,49,462,26,19 days ago,-69,8.5,922400000,2
10163,13/3/2024,24e124725c065494,20.1,51,499,26,19 days ago,-69,7.75,922800000,2
10164,13/3/2024,24e124725c065494,20.1,53.5,491,26,19 days ago,-71,8.75,922200000,2
10165,13/3/2024,24e124725c065494,20.2,52,531,26,19 days ago,-67,7.75,922600000,2
10166,13/3/2024,24e124725c065494,20.4,52.5,527,26,19 days ago,-72,6.25,922000000,2
10167,13/3/2024,24e124725c065494,20.9,53.5,585,26,19 days ago,-66,9.5,922800000,2
10168,13/3/2024,24e124725c065494,20.9,52.5,553,26,19 days ago,-75,8.75,922600000,2
10169,13/3/2024,24e124725c065494,21,53.5,576,26,19 days ago,-63,8.75,922200000,2
10170,13/3/2024,24e124725c065494,21.2,54,562,26,19 days ago,-69,9.5,923400000,2
10171,13/3/2024,24e124725c065494,21.3,54,559,26,19 days ago,-73,8.5,923200000,2
10172,13/3/2024,24e124725c065494,21.7,53.5,551,26,19 days ago,-66,7.5,922000000,2
10173,13/3/2024,24e124725c065494,21.9,53,563,26,19 days ago,-71,10,922200000,2
10174,13/3/2024,24e124725c065494,21.6,43,572,26,19 days ago,-67,7.5,923400000,2
10175,13/3/2024,24e124725c065494,21.2,40,554,26,19 days ago,-68,7.75,922200000,2
10176,13/3/2024,24e124725c065494,20.9,38.5,562,26,19 days ago,-71,7,922600000,2
10177,13/3/2024,24e124725c065494,20.9,38.5,554,26,19 days ago,-75,9,923400000,2
10178,13/3/2024,24e124725c065494,20.8,38,552,26,19 days ago,-71,6.5,922000000,2
10179,13/3/2024,24e124725c065494,21,38,563,26,19 days ago,-68,8.5,922600000,2
10180,13/3/2024,24e124725c065494,20.9,38.5,559,26,19 days ago,-67,6.75,922000000,2
10181,13/3/2024,24e124725c065494,20.8,40,538,26,19 days ago,-69,10.5,922800000,2
10182,13/3/2024,24e124725c065494,21,41.5,524,26,19 days ago,-69,6.25,922000000,2
10183,13/3/2024,24e124725c065494,20.9,42.5,509,26,19 days ago,-79,6.5,922000000,2
10184,13/3/2024,24e124725c065494,20.7,41.5,541,26,19 days ago,-68,7.75,922600000,2
10185,13/3/2024,24e124725c065494,20.5,41.5,539,26,19 days ago,-67,9.25,922400000,2
10186,13/3/2024,24e124725c065494,20.7,42,556,26,19 days ago,-69,8.25,923200000,2
10187,13/3/2024,24e124725c065494,20.7,43,550,26,19 days ago,-67,7,922000000,2
10188,13/3/2024,24e124725c065494,21,44.5,543,26,19 days ago,-75,8.5,922400000,2
10189,13/3/2024,24e124725c065494,21,46.5,559,26,18 days ago,-66,11.25,922800000,2
10190,13/3/2024,24e124725c065494,21.2,48,563,26,18 days ago,-65,9.25,923400000,2
10191,13/3/2024,24e124725c065494,21.4,50,537,26,18 days ago,-61,6.75,922000000,2
10192,13/3/2024,24e124725c065494,21.5,52.5,529,26,18 days ago,-68,9.5,923200000,2
10193,13/3/2024,24e124725c065494,21.5,52.5,530,26,18 days ago,-69,8,923200000,2
10194,13/3/2024,24e124725c065494,21.8,53.5,494,26,18 days ago,-67,8.75,923400000,2
10195,13/3/2024,24e124725c065494,21.9,53,500,26,18 days ago,-65,9,923200000,2
10196,13/3/2024,24e124725c065494,21.9,52,480,26,18 days ago,-75,9.75,923400000,2
10197,13/3/2024,24e124725c065494,21.8,49.5,467,26,18 days ago,-75,7.5,922200000,2
10198,13/3/2024,24e124725c065494,21.3,43,476,26,18 days ago,-72,9,922400000,2
10199,13/3/2024,24e124725c065494,20.9,41.5,464,26,18 days ago,-75,11.25,922400000,2
10200,13/3/2024,24e124725c065494,20.8,41.5,467,26,18 days ago,-69,7.75,923200000,2
10201,13/3/2024,24e124725c065494,20.5,41,458,26,18 days ago,-77,8.75,923400000,2
10202,13/3/2024,24e124725c065494,20.2,41.5,452,26,18 days ago,-67,7.5,922600000,2
10203,13/3/2024,24e124725c065494,20.1,41.5,458,26,18 days ago,-69,9,922200000,2
10204,13/3/2024,24e124725c065494,20,41,463,26,18 days ago,-67,9.25,923200000,2
10205,13/3/2024,24e124725c065494,19.9,41,466,26,18 days ago,-66,8.5,923400000,2
10206,13/3/2024,24e124725c065494,20.4,60.5,464,26,18 days ago,-74,9.75,923400000,2
10207,13/3/2024,24e124725c065494,20.9,61.5,461,26,18 days ago,-71,8.75,922600000,2
10208,13/3/2024,24e124725c065494,21.1,56.5,471,26,18 days ago,-67,10,922200000,2
10209,13/3/2024,24e124725c065494,20.8,48,474,26,18 days ago,-65,10,922400000,2
10210,13/3/2024,24e124725c065494,20.7,45,469,26,18 days ago,-66,11.5,922800000,2
10211,13/3/2024,24e124725c065494,20.4,44,466,26,18 days ago,-65,8.5,922400000,2
10212,13/3/2024,24e124725c065494,20.2,43,464,26,18 days ago,-71,8.5,922200000,2
10213,13/3/2024,24e124725c065494,20.2,43,460,26,18 days ago,-73,6.75,922000000,2
10214,13/3/2024,24e124725c065494,20,42.5,468,26,18 days ago,-71,6.75,922000000,2
10215,13/3/2024,24e124725c065494,19.9,42.5,482,26,18 days ago,-70,10.25,922400000,2
10216,13/3/2024,24e124725c065494,19.9,43.5,465,26,18 days ago,-73,6.25,922000000,2
10217,13/3/2024,24e124725c065494,20,45.5,469,26,18 days ago,-66,6.25,922000000,2
10218,13/3/2024,24e124725c065494,20.1,48,461,26,18 days ago,-67,9.25,922800000,2
10219,13/3/2024,24e124725c065494,20.3,50,467,26,18 days ago,-74,7.25,923400000,2
10220,13/3/2024,24e124725c065494,20.3,51.5,466,26,18 days ago,-73,11,922800000,2
10221,13/3/2024,24e124725c065494,20.5,53.5,452,26,18 days ago,-69,7.5,922200000,2
10222,13/3/2024,24e124725c065494,20.6,54.5,438,26,18 days ago,-72,8.5,922200000,2
10223,13/3/2024,24e124725c065494,20.7,55,437,26,18 days ago,-67,8.25,922200000,2
10224,13/3/2024,24e124725c065494,20.8,55.5,436,26,18 days ago,-71,6.5,922000000,2
10225,13/3/2024,24e124725c065494,20.9,56,438,26,18 days ago,-74,8,922400000,2
10226,13/3/2024,24e124725c065494,21,56,433,26,18 days ago,-68,7.5,922800000,2
10227,13/3/2024,24e124725c065494,21,56.5,434,26,18 days ago,-71,8.25,922200000,2
10228,13/3/2024,24e124725c065494,21.2,56.5,435,26,18 days ago,-73,8.75,923200000,2
10229,13/3/2024,24e124725c065494,21.2,56,434,26,18 days ago,-70,9,922200000,2
10230,13/3/2024,24e124725c065494,21.3,56,425,26,18 days ago,-71,8.75,922200000,2
10231,13/3/2024,24e124725c065494,21.2,56,438,26,18 days ago,-74,8.25,922600000,2
10232,13/3/2024,24e124725c065494,21.3,53.5,416,26,18 days ago,-70,9,922600000,2
10233,13/3/2024,24e124725c065494,21.1,47,434,26,18 days ago,-72,8,922400000,2
10234,13/3/2024,24e124725c065494,20.7,44,428,26,18 days ago,-73,8.75,923200000,2
10235,13/3/2024,24e124725c065494,20.6,45,417,26,18 days ago,-68,7.75,922200000,2
10236,13/3/2024,24e124725c065494,20.5,47.5,432,26,18 days ago,-67,6.5,922800000,2
10237,13/3/2024,24e124725c065494,20.5,49,426,26,18 days ago,-74,7.5,922400000,2
10238,13/3/2024,24e124725c065494,20.6,51,418,26,18 days ago,-68,7.25,922200000,2
10239,13/3/2024,24e124725c065494,20.6,52,425,26,18 days ago,-72,9.75,923200000,2
10240,13/3/2024,24e124725c065494,20.7,52.5,431,26,18 days ago,-69,7.75,923200000,2
10241,13/3/2024,24e124725c065494,20.8,53,421,26,18 days ago,-67,5.5,922000000,2
10242,13/3/2024,24e124725c065494,21,54.5,430,26,18 days ago,-74,7.5,923400000,2
10243,13/3/2024,24e124725c065494,21.1,54.5,428,26,18 days ago,-73,8.25,922400000,2
10244,13/3/2024,24e124725c065494,21.1,52.5,431,26,18 days ago,-71,5.75,922000000,2
10245,13/3/2024,24e124725c065494,20.8,43.5,433,26,18 days ago,-71,6.5,922000000,2
10246,13/3/2024,24e124725c065494,20.3,41,425,26,18 days ago,-68,8.75,922600000,2
10247,13/3/2024,24e124725c065494,19.9,40,429,26,18 days ago,-66,6.75,922000000,2
10248,13/3/2024,24e124725c065494,20.2,53.5,440,26,18 days ago,-65,8.75,923200000,2
10249,13/3/2024,24e124725c065494,20.7,63.5,449,26,18 days ago,-70,8.25,923400000,2
10250,13/3/2024,24e124725c065494,20.8,53.5,451,26,18 days ago,-70,9,922400000,2
10251,13/3/2024,24e124725c065494,20.5,45.5,440,26,18 days ago,-72,8.25,923400000,2
10252,13/3/2024,24e124725c065494,20.1,42,439,26,18 days ago,-81,8.5,922400000,2
10253,13/3/2024,24e124725c065494,19.8,40.5,444,26,18 days ago,-70,7.75,923200000,2
10254,13/3/2024,24e124725c065494,20.2,56,447,26,18 days ago,-70,7.75,923200000,2
10255,13/3/2024,24e124725c065494,20.8,65,444,26,18 days ago,-71,9.75,922200000,2
10256,13/3/2024,24e124725c065494,20.8,52,434,26,18 days ago,-71,9.25,922200000,2
10257,13/3/2024,24e124725c065494,20.4,45.5,441,26,18 days ago,-81,7,922000000,2
10258,13/3/2024,24e124725c065494,20.3,45,446,26,18 days ago,-80,10.25,922600000,2
10259,13/3/2024,24e124725c065494,20.2,47,439,26,18 days ago,-74,9.5,922400000,2
10260,13/3/2024,24e124725c065494,20.2,48.5,439,26,18 days ago,-70,8.75,922200000,2
10261,14/3/2024,24e124725c065494,20.4,50,447,26,18 days ago,-80,9.75,922400000,2
10262,14/3/2024,24e124725c065494,20.3,51,448,26,18 days ago,-73,7.75,923200000,2
10263,14/3/2024,24e124725c065494,20.6,52,447,26,18 days ago,-71,7.75,922600000,2
10264,14/3/2024,24e124725c065494,20.7,52.5,440,26,18 days ago,-68,7.25,922800000,2
10265,14/3/2024,24e124725c065494,20.8,53,443,26,18 days ago,-80,8.25,922200000,2
10266,14/3/2024,24e124725c065494,20.8,53,443,26,18 days ago,-74,9.75,922400000,2
10267,14/3/2024,24e124725c065494,20.9,53.5,451,26,18 days ago,-69,9.5,923200000,2
10268,14/3/2024,24e124725c065494,21.2,50.5,445,26,18 days ago,-80,9.25,922200000,2
10269,14/3/2024,24e124725c065494,20.7,43.5,447,26,18 days ago,-79,8.5,922600000,2
10270,14/3/2024,24e124725c065494,20.1,40,448,26,18 days ago,-83,8.75,922400000,2
10271,14/3/2024,24e124725c065494,19.8,39,450,26,18 days ago,-83,5.5,922000000,2
10272,14/3/2024,24e124725c065494,20.1,54,445,26,18 days ago,-75,9.5,922400000,2
10273,14/3/2024,24e124725c065494,20.7,62.5,449,26,18 days ago,-74,8.5,923400000,2
10274,14/3/2024,24e124725c065494,20.7,52.5,451,26,18 days ago,-70,7.25,922600000,2
10275,14/3/2024,24e124725c065494,20.4,44.5,443,26,18 days ago,-89,5,922000000,2
10276,14/3/2024,24e124725c065494,20.1,42,452,26,18 days ago,-75,7.75,923400000,2
10277,14/3/2024,24e124725c065494,19.8,42,454,26,18 days ago,-81,9.75,923200000,2
10278,14/3/2024,24e124725c065494,20.8,61.5,455,26,18 days ago,-72,8.25,922400000,2
10279,14/3/2024,24e124725c065494,20.7,50,457,26,18 days ago,-75,5.75,922000000,2
10280,14/3/2024,24e124725c065494,20.3,45,458,26,18 days ago,-77,8,923200000,2
10281,14/3/2024,24e124725c065494,20.2,46,454,26,18 days ago,-80,9.75,922200000,2
10282,14/3/2024,24e124725c065494,20.1,48,445,26,18 days ago,-68,7.5,922800000,2
10283,14/3/2024,24e124725c065494,20.2,49.5,452,26,18 days ago,-73,9,923200000,2
10284,14/3/2024,24e124725c065494,20.3,51,448,26,18 days ago,-73,10.25,922800000,2
10285,14/3/2024,24e124725c065494,20.5,51.5,452,26,18 days ago,-71,8,922600000,2
10286,14/3/2024,24e124725c065494,20.5,52,448,26,18 days ago,-75,9,922800000,2
10287,14/3/2024,24e124725c065494,20.6,53,453,26,18 days ago,-86,6.25,922400000,2
10288,14/3/2024,24e124725c065494,20.7,53.5,454,26,18 days ago,-74,9.5,922600000,2
10289,14/3/2024,24e124725c065494,20.8,54,445,26,18 days ago,-71,8.75,922600000,2
10290,14/3/2024,24e124725c065494,20.9,54,461,26,18 days ago,-73,9,922600000,2
10291,14/3/2024,24e124725c065494,20.9,50.5,448,26,18 days ago,-78,9.75,923200000,2
10292,14/3/2024,24e124725c065494,20.2,41,452,26,18 days ago,-81,8.75,922600000,2
10293,14/3/2024,24e124725c065494,19.8,42.5,455,26,18 days ago,-72,8.25,923200000,2
10294,14/3/2024,24e124725c065494,20.4,59,461,26,18 days ago,-70,7.5,922600000,2
10295,14/3/2024,24e124725c065494,20.8,62,442,26,18 days ago,-73,8.75,922400000,2
10296,14/3/2024,24e124725c065494,20.7,50.5,449,26,18 days ago,-75,8.5,922200000,2
10297,14/3/2024,24e124725c065494,20.4,45.5,451,26,18 days ago,-73,10.5,923200000,2
10298,14/3/2024,24e124725c065494,20.1,44,451,26,18 days ago,-79,7.5,922400000,2
10299,14/3/2024,24e124725c065494,19.8,43,446,26,18 days ago,-72,11.25,922400000,2
10300,14/3/2024,24e124725c065494,20.3,59,455,26,18 days ago,-68,8.25,922600000,2
10301,14/3/2024,24e124725c065494,20.8,63,453,26,18 days ago,-68,7.5,922200000,2
10302,14/3/2024,24e124725c065494,20.8,54,448,26,18 days ago,-65,8.25,922800000,2
10303,14/3/2024,24e124725c065494,20.4,47,449,26,18 days ago,-68,5.5,922000000,2
10304,14/3/2024,24e124725c065494,20.3,56,469,26,18 days ago,-75,6.25,922000000,2
10305,14/3/2024,24e124725c065494,20.3,54.5,498,26,18 days ago,-76,8,922400000,2
10306,14/3/2024,24e124725c065494,20.6,53.5,491,26,18 days ago,-80,7,923400000,2
10307,14/3/2024,24e124725c065494,20.7,53.5,502,26,18 days ago,-66,9.75,923200000,2
10308,14/3/2024,24e124725c065494,20.9,53,538,26,18 days ago,-75,8.75,923400000,2
10309,14/3/2024,24e124725c065494,21,53,515,26,18 days ago,-73,8.25,923400000,2
10310,14/3/2024,24e124725c065494,21,53,515,26,18 days ago,-67,11,922200000,2
10311,14/3/2024,24e124725c065494,21.1,54.5,518,26,18 days ago,-62,9.5,922200000,2
10312,14/3/2024,24e124725c065494,21.3,54,576,26,18 days ago,-64,9,922400000,2
10313,14/3/2024,24e124725c065494,21.5,54,575,26,18 days ago,-61,7,922000000,2
10314,14/3/2024,24e124725c065494,21.5,51,570,26,18 days ago,-68,8.75,922800000,2
10315,14/3/2024,24e124725c065494,21.3,43,565,26,18 days ago,-68,7.5,923400000,2
10316,14/3/2024,24e124725c065494,20.9,40.5,560,26,18 days ago,-65,8.5,923200000,2
10317,14/3/2024,24e124725c065494,20.7,39.5,552,26,18 days ago,-62,7.75,923200000,2
10318,14/3/2024,24e124725c065494,20.3,40.5,558,26,18 days ago,-71,8.25,922400000,2
10319,14/3/2024,24e124725c065494,21.1,58,561,26,18 days ago,-68,7.5,922800000,2
10320,14/3/2024,24e124725c065494,21.3,56,551,26,18 days ago,-68,8.25,922400000,2
10321,14/3/2024,24e124725c065494,21.5,55.5,566,26,18 days ago,-63,9.5,922400000,2
10322,14/3/2024,24e124725c065494,21.7,56,579,26,18 days ago,-68,8.75,923400000,2
10323,14/3/2024,24e124725c065494,21.8,55.5,589,26,18 days ago,-71,7.5,922400000,2
10324,14/3/2024,24e124725c065494,21.8,55,560,26,18 days ago,-66,8.25,922200000,2
10325,14/3/2024,24e124725c065494,22.1,55.5,563,26,18 days ago,-62,8.25,922200000,2
10326,14/3/2024,24e124725c065494,22.4,52,570,26,18 days ago,-71,8.75,922800000,2
10327,14/3/2024,24e124725c065494,21.8,45.5,580,26,18 days ago,-68,9.5,923200000,2
10328,14/3/2024,24e124725c065494,21.7,44,570,26,18 days ago,-74,8.25,923400000,2
10329,14/3/2024,24e124725c065494,21.5,42.5,558,26,18 days ago,-73,9.5,923200000,2
10330,14/3/2024,24e124725c065494,21.5,43,547,26,17 days ago,-67,9,923400000,2
10331,14/3/2024,24e124725c065494,21.4,42.5,556,26,17 days ago,-67,7,922000000,2
10332,14/3/2024,24e124725c065494,21.4,43.5,546,26,17 days ago,-64,8.5,922600000,2
10333,14/3/2024,24e124725c065494,21.3,44,532,26,17 days ago,-66,9,923400000,2
10334,14/3/2024,24e124725c065494,21.4,45.5,521,26,17 days ago,-61,6.75,922200000,2
10335,14/3/2024,24e124725c065494,21.4,47.5,516,26,17 days ago,-67,7.25,922400000,2
10336,14/3/2024,24e124725c065494,21.5,49,523,26,17 days ago,-66,11.25,922400000,2
10337,14/3/2024,24e124725c065494,21.7,50.5,507,26,17 days ago,-61,7,922200000,2
10338,14/3/2024,24e124725c065494,22.1,52,507,26,17 days ago,-68,10.25,923200000,2
10339,14/3/2024,24e124725c065494,22.4,54,492,26,17 days ago,-66,7.75,922800000,2
10340,14/3/2024,24e124725c065494,22.4,54.5,467,26,17 days ago,-68,8.25,923400000,2
10341,14/3/2024,24e124725c065494,22.5,55,462,26,17 days ago,-73,7.25,922000000,2
10342,14/3/2024,24e124725c065494,22.7,56,467,26,17 days ago,-69,8.5,923200000,2
10343,14/3/2024,24e124725c065494,22.6,56,455,26,17 days ago,-67,9,923200000,2
10344,14/3/2024,24e124725c065494,22.6,56.5,452,26,17 days ago,-66,8,923400000,2
10345,14/3/2024,24e124725c065494,22.6,56,460,26,17 days ago,-69,8.25,923200000,2
10346,14/3/2024,24e124725c065494,22.6,55.5,473,26,17 days ago,-68,8.75,922800000,2
10347,14/3/2024,24e124725c065494,22.6,55.5,481,26,17 days ago,-71,8.25,922600000,2
10348,14/3/2024,24e124725c065494,22.5,55,477,26,17 days ago,-71,7.5,922400000,2
10349,14/3/2024,24e124725c065494,22.5,55,464,26,17 days ago,-73,8.5,922200000,2
10350,14/3/2024,24e124725c065494,22.4,51.5,458,26,17 days ago,-61,9,922400000,2
10351,14/3/2024,24e124725c065494,22.2,45,476,26,17 days ago,-62,6.75,922000000,2
10352,14/3/2024,24e124725c065494,21.9,42,475,26,17 days ago,-60,10.5,922200000,2
10353,14/3/2024,24e124725c065494,21.6,41.5,459,26,17 days ago,-62,7.25,923200000,2
10354,14/3/2024,24e124725c065494,21.3,41,470,26,17 days ago,-62,8,922800000,2
10355,14/3/2024,24e124725c065494,21.1,41,462,26,17 days ago,-64,9,923400000,2
10356,14/3/2024,24e124725c065494,20.9,41,477,26,17 days ago,-61,8.75,923400000,2
10357,14/3/2024,24e124725c065494,20.8,42,472,26,17 days ago,-62,8.75,922600000,2
10358,14/3/2024,24e124725c065494,20.7,44,464,26,17 days ago,-61,7.25,922000000,2
10359,14/3/2024,24e124725c065494,20.9,46.5,459,26,17 days ago,-62,7,922000000,2
10360,14/3/2024,24e124725c065494,21,50,458,26,17 days ago,-59,8.5,923200000,2
10361,14/3/2024,24e124725c065494,21.1,52,455,26,17 days ago,-68,9.25,922400000,2
10362,14/3/2024,24e124725c065494,21.2,54,464,26,17 days ago,-79,9,922400000,2
10363,14/3/2024,24e124725c065494,21.4,54.5,456,26,17 days ago,-62,9.75,923200000,2
10364,14/3/2024,24e124725c065494,21.5,55,444,26,17 days ago,-78,8.25,923200000,2
10365,14/3/2024,24e124725c065494,21.5,55,454,26,17 days ago,-68,7,922600000,2
10366,14/3/2024,24e124725c065494,21.6,55.5,441,26,17 days ago,-68,7.5,923200000,2
10367,14/3/2024,24e124725c065494,21.6,55.5,432,26,17 days ago,-68,7.5,923200000,2
10368,14/3/2024,24e124725c065494,21.8,55,430,26,17 days ago,-68,7.75,922200000,2
10369,14/3/2024,24e124725c065494,21.9,56,428,26,17 days ago,-65,7.5,922600000,2
10370,14/3/2024,24e124725c065494,21.8,56,454,26,17 days ago,-63,9,922200000,2
10371,14/3/2024,24e124725c065494,22.2,55.5,459,26,17 days ago,-66,8.75,922600000,2
10372,14/3/2024,24e124725c065494,22.2,51.5,431,26,17 days ago,-73,8.75,922400000,2
10373,14/3/2024,24e124725c065494,21.7,45.5,434,26,17 days ago,-72,9,922200000,2
10374,14/3/2024,24e124725c065494,21.4,43,427,26,17 days ago,-73,7.25,922400000,2
10375,14/3/2024,24e124725c065494,21.2,42.5,420,26,17 days ago,-74,8.5,923200000,2
10376,14/3/2024,24e124725c065494,21.1,44,426,26,17 days ago,-74,6.75,923200000,2
10377,14/3/2024,24e124725c065494,21.2,46.5,426,26,17 days ago,-71,8.5,922200000,2
10378,14/3/2024,24e124725c065494,21.2,46,424,26,17 days ago,-74,8.75,922600000,2
10379,14/3/2024,24e124725c065494,21.2,48.5,428,26,17 days ago,-70,6.25,922000000,2
10380,14/3/2024,24e124725c065494,21.3,50,431,26,17 days ago,-73,9.75,923200000,2
10381,14/3/2024,24e124725c065494,21.4,51,428,26,17 days ago,-77,7,923400000,2
10382,14/3/2024,24e124725c065494,21.5,51.5,427,26,17 days ago,-73,7.75,922600000,2
10383,14/3/2024,24e124725c065494,21.5,52,432,26,17 days ago,-75,7.75,922600000,2
10384,14/3/2024,24e124725c065494,21.6,52,426,26,17 days ago,-77,8.25,923400000,2
